i,K_path,Q0_path,Q1_true,Q1_model,active_surface,branch_sign_eff,t_path,s_path
897,3.4045940648161928e+02,7.0031223173187414e+00,4.6923096472839978e+00,4.6345318609558959e+00,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.6672814208215027e+02
898,3.4158882482155212e+02,5.8737039773858779e+00,4.2421977190497611e+00,4.1932841484537917e+00,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.6785756042208311e+02
899,3.4273368625888361e+02,4.7288425400543899e+00,3.7984412141976200e+00,3.7518877679237690e+00,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.6900242185941460e+02
900,3.4388066773180987e+02,3.5818610671281226e+00,3.3588110389696455e+00,3.3154935239730108e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.7014940333234088e+02
901,3.4505657714482146e+02,2.4059516541165342e+00,2.9170418930543622e+00,2.8739861529524902e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.7132531274535248e+02
902,3.4625496358134939e+02,1.2075652175886100e+00,2.4741839154654128e+00,2.4299894406960689e+00,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.7252369918188037e+02
903,3.4747226182221328e+02,-9.7330232752894652e-03,2.0306447228218878e+00,1.9849149973612512e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.7374099742274430e+02
904,3.4870904416078230e+02,-1.2465153618443183e+00,1.5855065312856489e+00,1.5385866112480713e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.7497777976131331e+02
905,3.4997981174392203e+02,-2.5172829449840717e+00,1.1393077499766382e+00,1.0858738961084455e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.7624854734445304e+02
906,3.5128231127870782e+02,-3.8197824797698905e+00,6.9149397543175906e-01,6.2772851529687301e-01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.7755104687923887e+02
907,3.5258734254135311e+02,-5.1248137424151619e+00,2.4328312694081067e-01,1.7432034183125467e-01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.7885607814188413e+02
908,3.5389637981650486e+02,-6.4338510175669130e+00,-2.0541920769252942e-01,-2.7515730819325057e-01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.8016511541703588e+02
909,3.5523502256569526e+02,-7.7724937667573366e+00,-6.5376332540229565e-01,-7.2963769840085746e-01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.8150375816622631e+02
910,3.5658324892254473e+02,-9.1207201236068087e+00,-1.1031692276320233e+00,-1.1824494904959906e+00,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.8285198452307577e+02
911,3.5793788349946573e+02,-1.0475354700527832e+01,-1.5534818604260607e+00,-1.6327863036560970e+00,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.8420661909999677e+02
912,3.5931323279366393e+02,-1.1850703994726025e+01,-2.0038904325074096e+00,-2.0856051668302129e+00,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.8558196839419497e+02
913,3.6071908329611017e+02,-1.3256554497172250e+01,-2.4532704094566053e+00,-2.5442182469440908e+00,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.8698781889664122e+02
914,3.6214094972270357e+02,-1.4678420923765625e+01,-2.9031616316627407e+00,-3.0040128291115238e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.8840968532323458e+02
915,3.6357274834381940e+02,-1.6110219544881460e+01,-3.3526814554056799e+00,-3.4632115776057830e+00,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.8984148394435044e+02
916,3.6501478080620529e+02,-1.7552252007267366e+01,-3.8025561503224194e+00,-3.9221017361813537e+00,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.9128351640673634e+02
917,3.6648632083751227e+02,-1.9023792038574321e+01,-4.2511115321481761e+00,-4.3869105873523253e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.9275505643804328e+02
918,3.6796848490949731e+02,-2.0505956110559339e+01,-4.7011893724531237e+00,-4.8517347232579695e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.9423722051002832e+02
919,3.6946481701332920e+02,-2.2002288214391221e+01,-5.1559839854758440e+00,-5.3177664511456655e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.9573355261386021e+02
920,3.7096367982933049e+02,-2.3501151030392521e+01,-5.6136657068895586e+00,-5.7814411629149376e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.9723241542986150e+02
921,3.7246834164880511e+02,-2.5005812849867159e+01,-6.0800858608322859e+00,-6.2438091941230809e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.9873707724933612e+02
922,3.7398748469794100e+02,-2.6524955899003029e+01,-6.5521326861485116e+00,-6.7074930707406324e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.0025622029847202e+02
923,3.7551340353979998e+02,-2.8050874740862017e+01,-7.0268066559400584e+00,-7.1700383228572591e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.0178213914033100e+02
924,3.7705116297675346e+02,-2.9588634177815479e+01,-7.5029668860138621e+00,-7.6328333608424472e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.0331989857728448e+02
925,3.7860445234890869e+02,-3.1141923549970706e+01,-7.9819514272135805e+00,-8.0967554717411403e+00,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.0487318794943971e+02
926,3.8016855281468582e+02,-3.2706024015747815e+01,-8.4587361539458517e+00,-8.5601115055986483e+00,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.0643728841521681e+02
927,3.8174009842699110e+02,-3.4277569628053087e+01,-8.9341628351570606e+00,-9.0215930425127553e+00,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.0800883402752208e+02
928,3.8331384449824372e+02,-3.5851315699305701e+01,-9.4024622535658047e+00,-9.4793293026900969e+00,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.0958258009877471e+02
929,3.8489153560401689e+02,-3.7429006805078863e+01,-9.8644784862033124e+00,-9.9334698009391431e+00,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.1116027120454788e+02
930,3.8647042768053200e+02,-3.9007898881593974e+01,-1.0318802907413943e+01,-1.0382827227969493e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.1273916328106299e+02
931,3.8805146382689713e+02,-4.0588935027959081e+01,-1.0764335676310033e+01,-1.0827251059068679e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.1432019942742812e+02
932,3.8963448085207102e+02,-4.2171952053132991e+01,-1.1202891046643334e+01,-1.1266240918983407e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.1590321645260201e+02
933,3.9121897120947125e+02,-4.3756442410533232e+01,-1.1634342066893161e+01,-1.1699181426338747e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.1748770681000224e+02
934,3.9279839469875503e+02,-4.5335865899817030e+01,-1.2054499354408112e+01,-1.2123839137122978e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.1906713029928602e+02
935,3.9437834757244764e+02,-4.6915818773509606e+01,-1.2471649990643252e+01,-1.2541269682233029e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.2064708317297863e+02
936,3.9596005331686860e+02,-4.8497524517930572e+01,-1.2885787951760616e+01,-1.2951294165891703e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.2222878891739958e+02
937,3.9753671514718940e+02,-5.0074186348251395e+01,-1.3293780676591938e+01,-1.3351692212705892e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.2380545074772039e+02
938,3.9911306054368004e+02,-5.1650531744742040e+01,-1.3699430741299640e+01,-1.3743227495467089e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.2538179614421102e+02
939,4.0068282624992207e+02,-5.3220297450984091e+01,-1.4096762146504432e+01,-1.4123936609586984e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.2695156185045309e+02
940,4.0223636244188026e+02,-5.4773833642942300e+01,-1.4475822318971781e+01,-1.4491235020919895e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.2850509804241128e+02
941,4.0376565771828041e+02,-5.6303128919342463e+01,-1.4821911168906061e+01,-1.4843185830643243e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.3003439331881142e+02
942,4.0528409545199474e+02,-5.7821566653056784e+01,-1.5152022754428685e+01,-1.5182818333946180e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.3155283105252576e+02
943,4.0679193551722608e+02,-5.9329406718288091e+01,-1.5459792700267911e+01,-1.5510043907351381e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.3306067111775710e+02
944,4.0830048877918938e+02,-6.0837959980251398e+01,-1.5763664756058532e+01,-1.5827092092451117e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.3456922437972040e+02
945,4.0981140110084459e+02,-6.2348872301906589e+01,-1.6067133826657773e+01,-1.6133975084898701e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.3608013670137558e+02
946,4.1132187013673820e+02,-6.3859341337800210e+01,-1.6368871660726310e+01,-1.6429826900348040e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.3759060573726921e+02
947,4.1283611415676285e+02,-6.5373585357824851e+01,-1.6670176217140597e+01,-1.6715190240302626e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.3910484975729383e+02
948,4.1434938675075693e+02,-6.6886857951818939e+01,-1.6968373610922349e+01,-1.6988921821595191e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,2.4061812235128792e+02
949,4.1586449697996653e+02,-6.8401968181028550e+01,-1.7264625315731951e+01,-1.7251331788814092e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.4213323258049755e+02
950,4.1737966559347001e+02,-6.9917136794532055e+01,-1.7557276148450796e+01,-1.7501934969107047e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.4364840119400102e+02
951,4.1889700511357034e+02,-7.1434476314632406e+01,-1.7849155355547925e+01,-1.7740930143257138e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,2.4516574071410139e+02
952,4.2041530987471685e+02,-7.2952781075778915e+01,-1.8139603826689189e+01,-1.7968002254082499e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,2.4668404547524790e+02
953,4.2193432952915492e+02,-7.4471800730216984e+01,-1.8428153161682438e+01,-1.8183035262842303e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,2.4820306512968597e+02
954,4.2345483023069494e+02,-7.5992301431756999e+01,-1.8715703247539754e+01,-1.8386086810753703e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,2.4972356583122598e+02
955,4.2497708209744707e+02,-7.7514553298509142e+01,-1.9002255918925101e+01,-1.8577162666378307e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,2.5124581769797811e+02
956,4.2650075975735194e+02,-7.9038230958413990e+01,-1.9287722892548842e+01,-1.8756222507883500e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,2.5276949535788296e+02
957,4.2802496090686736e+02,-8.0562432107929425e+01,-1.9570397606888747e+01,-1.8923210663133737e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,2.5429369650739841e+02
958,4.2954750809436223e+02,-8.2084979295424318e+01,-1.9839908301797021e+01,-1.9078001362838926e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,2.5581624369489327e+02
959,4.3107036100582002e+02,-8.3607832206882080e+01,-2.0105762102511278e+01,-1.9220938211473900e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,2.5733909660635106e+02
960,4.3259014317069023e+02,-8.5127614371752287e+01,-2.0356211424232232e+01,-1.9351892024028324e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,2.5885887877122127e+02
961,4.3259014317108995e+02,-8.5127614372151996e+01,-2.0356211424130425e+01,-1.9351892209575645e+01,blue,-1.0000000000000000e+00,1.7373126439946898e+02,2.5885887877162099e+02
962,4.3259014317109006e+02,-8.5127614372152138e+01,-2.0356211424130379e+01,-2.0356211635917749e+01,red,-1.0000000000000000e+00,1.7373126439946896e+02,2.5885887877162111e+02
963,4.3259014317109018e+02,-8.5127614372152010e+01,-2.0356211424130432e+01,-2.0356211253805487e+01,red,-1.0000000000000000e+00,1.7373126439946907e+02,2.5885887877162111e+02
964,4.3259014317109023e+02,-8.5127614372152053e+01,-2.0356211424130411e+01,-2.0356211535064904e+01,red,-1.0000000000000000e+00,1.7373126439946910e+02,2.5885887877162116e+02
965,4.3259014317109029e+02,-8.5127614372151996e+01,-2.0356211424130407e+01,-2.0356211329743235e+01,red,-1.0000000000000000e+00,1.7373126439946915e+02,2.5885887877162116e+02
966,4.3259014317109040e+02,-8.5127614372152095e+01,-2.0356211424130422e+01,-2.0356211528438553e+01,red,-1.0000000000000000e+00,1.7373126439946915e+02,2.5885887877162122e+02
967,4.3259014317109046e+02,-8.5127614372152053e+01,-2.0356211424130439e+01,-2.0356211597498476e+01,red,-1.0000000000000000e+00,1.7373126439946921e+02,2.5885887877162128e+02
968,4.3259014317109057e+02,-8.5127614372151953e+01,-2.0356211424130443e+01,-2.0356211350821514e+01,red,-1.0000000000000000e+00,1.7373126439946930e+02,2.5885887877162128e+02
969,4.3259014317109057e+02,-8.5127614372151967e+01,-2.0356211424130422e+01,-2.0356211350821514e+01,red,-1.0000000000000000e+00,1.7373126439946930e+02,2.5885887877162128e+02
970,4.3259014317109063e+02,-8.5127614372152053e+01,-2.0356211424130400e+01,-2.0356211651263767e+01,red,-1.0000000000000000e+00,1.7373126439946930e+02,2.5885887877162133e+02
971,4.3259014317109063e+02,-8.5127614372152024e+01,-2.0356211424130414e+01,-2.0356211348225418e+01,red,-1.0000000000000000e+00,1.7373126439946930e+02,2.5885887877162133e+02
972,4.3259014317109063e+02,-8.5127614372151996e+01,-2.0356211424130386e+01,-2.0356211348225418e+01,red,-1.0000000000000000e+00,1.7373126439946932e+02,2.5885887877162133e+02
973,4.3259014317109086e+02,-8.5127614372152209e+01,-2.0356211424130379e+01,-2.0356211432153760e+01,red,-1.0000000000000000e+00,1.7373126439946932e+02,2.5885887877162156e+02
974,4.3259014317109097e+02,-8.5127614372152308e+01,-2.0356211424130397e+01,-2.0356211741962785e+01,red,-1.0000000000000000e+00,1.7373126439946932e+02,2.5885887877162162e+02
975,4.3259014317109109e+02,-8.5127614372152181e+01,-2.0356211424130422e+01,-2.0356211656136839e+01,red,-1.0000000000000000e+00,1.7373126439946947e+02,2.5885887877162162e+02
976,4.3259014317109120e+02,-8.5127614372152067e+01,-2.0356211424130407e+01,-2.0356211246513386e+01,red,-1.0000000000000000e+00,1.7373126439946958e+02,2.5885887877162162e+02
977,4.3259014317109126e+02,-8.5127614372152109e+01,-2.0356211424130414e+01,-2.0356211698402706e+01,red,-1.0000000000000000e+00,1.7373126439946958e+02,2.5885887877162168e+02
978,4.3259014317109131e+02,-8.5127614372152081e+01,-2.0356211424130436e+01,-2.0356211337065918e+01,red,-1.0000000000000000e+00,1.7373126439946961e+02,2.5885887877162168e+02
979,4.3259014317109131e+02,-8.5127614372152053e+01,-2.0356211424130422e+01,-2.0356211337065918e+01,red,-1.0000000000000000e+00,1.7373126439946964e+02,2.5885887877162168e+02
980,4.3259014317109143e+02,-8.5127614372151939e+01,-2.0356211424130436e+01,-2.0356211613093752e+01,red,-1.0000000000000000e+00,1.7373126439946975e+02,2.5885887877162168e+02
981,4.3259014317109154e+02,-8.5127614372152053e+01,-2.0356211424130429e+01,-2.0356211368838036e+01,red,-1.0000000000000000e+00,1.7373126439946975e+02,2.5885887877162179e+02
982,4.3259014317109154e+02,-8.5127614372152038e+01,-2.0356211424130411e+01,-2.0356211452924857e+01,red,-1.0000000000000000e+00,1.7373126439946975e+02,2.5885887877162179e+02
983,4.3259014317109154e+02,-8.5127614372152038e+01,-2.0356211424130429e+01,-2.0356211452924857e+01,red,-1.0000000000000000e+00,1.7373126439946975e+02,2.5885887877162179e+02
984,4.3259014317109160e+02,-8.5127614372151996e+01,-2.0356211424130429e+01,-2.0356211336276704e+01,red,-1.0000000000000000e+00,1.7373126439946981e+02,2.5885887877162179e+02
985,4.3259014317109177e+02,-8.5127614372152152e+01,-2.0356211424130411e+01,-2.0356211539628578e+01,red,-1.0000000000000000e+00,1.7373126439946981e+02,2.5885887877162196e+02
986,4.3259014317109200e+02,-8.5127614372151953e+01,-2.0356211424130407e+01,-2.0356211782610888e+01,red,-1.0000000000000000e+00,1.7373126439947004e+02,2.5885887877162196e+02
987,4.3259014317109205e+02,-8.5127614372152010e+01,-2.0356211424130400e+01,-2.0356211591780482e+01,red,-1.0000000000000000e+00,1.7373126439947004e+02,2.5885887877162202e+02
988,4.3259014317109211e+02,-8.5127614372152053e+01,-2.0356211424130404e+01,-2.0356211218212980e+01,red,-1.0000000000000000e+00,1.7373126439947004e+02,2.5885887877162207e+02
989,4.3259014317109217e+02,-8.5127614372151996e+01,-2.0356211424130404e+01,-2.0356211415795475e+01,red,-1.0000000000000000e+00,1.7373126439947009e+02,2.5885887877162207e+02
990,4.3259014317109222e+02,-8.5127614372152024e+01,-2.0356211424130397e+01,-2.0356211573421820e+01,red,-1.0000000000000000e+00,1.7373126439947009e+02,2.5885887877162213e+02
991,4.3259014317109228e+02,-8.5127614372151982e+01,-2.0356211424130429e+01,-2.0356211484587664e+01,red,-1.0000000000000000e+00,1.7373126439947015e+02,2.5885887877162213e+02
992,4.3259014317109245e+02,-8.5127614372152138e+01,-2.0356211424130407e+01,-2.0356211435318290e+01,red,-1.0000000000000000e+00,1.7373126439947015e+02,2.5885887877162230e+02
993,4.3259014317109256e+02,-8.5127614372152010e+01,-2.0356211424130422e+01,-2.0356211352088440e+01,red,-1.0000000000000000e+00,1.7373126439947026e+02,2.5885887877162230e+02
994,4.3259014317109268e+02,-8.5127614372152109e+01,-2.0356211424130429e+01,-2.0356211333839088e+01,red,-1.0000000000000000e+00,1.7373126439947029e+02,2.5885887877162241e+02
995,4.3259014317109279e+02,-8.5127614372152010e+01,-2.0356211424130411e+01,-2.0356211466676076e+01,red,-1.0000000000000000e+00,1.7373126439947038e+02,2.5885887877162241e+02
996,4.3259014317109290e+02,-8.5127614372152124e+01,-2.0356211424130400e+01,-2.0356211372828955e+01,red,-1.0000000000000000e+00,1.7373126439947038e+02,2.5885887877162253e+02
997,4.3259014317109290e+02,-8.5127614372152124e+01,-2.0356211424130429e+01,-2.0356211372828955e+01,red,-1.0000000000000000e+00,1.7373126439947038e+02,2.5885887877162253e+02
998,4.3259014317109302e+02,-8.5127614372152038e+01,-2.0356211424130429e+01,-2.0356211616260499e+01,red,-1.0000000000000000e+00,1.7373126439947049e+02,2.5885887877162253e+02
999,4.3259014317109302e+02,-8.5127614372152038e+01,-2.0356211424130397e+01,-2.0356211616260499e+01,red,-1.0000000000000000e+00,1.7373126439947049e+02,2.5885887877162253e+02
1000,4.3259014317109313e+02,-8.5127614372152124e+01,-2.0356211424130414e+01,-2.0356211538352955e+01,red,-1.0000000000000000e+00,1.7373126439947049e+02,2.5885887877162264e+02
1001,4.3259014317109313e+02,-8.5127614372152138e+01,-2.0356211424130418e+01,-2.0356211538352955e+01,red,-1.0000000000000000e+00,1.7373126439947049e+02,2.5885887877162264e+02
1002,4.3259014317109325e+02,-8.5127614372151996e+01,-2.0356211424130422e+01,-2.0356211723809668e+01,red,-1.0000000000000000e+00,1.7373126439947063e+02,2.5885887877162264e+02
1003,4.3259014317109325e+02,-8.5127614372152024e+01,-2.0356211424130414e+01,-2.0356211723809668e+01,red,-1.0000000000000000e+00,1.7373126439947060e+02,2.5885887877162264e+02
1004,4.3259014317109325e+02,-8.5127614372152053e+01,-2.0356211424130404e+01,-2.0356211623711079e+01,red,-1.0000000000000000e+00,1.7373126439947060e+02,2.5885887877162264e+02
1005,4.3259014317109330e+02,-8.5127614372152109e+01,-2.0356211424130400e+01,-2.0356211459225495e+01,red,-1.0000000000000000e+00,1.7373126439947060e+02,2.5885887877162270e+02
1006,4.3259014317109336e+02,-8.5127614372152081e+01,-2.0356211424130404e+01,-2.0356211639310732e+01,red,-1.0000000000000000e+00,1.7373126439947063e+02,2.5885887877162270e+02
1007,4.3259014317109336e+02,-8.5127614372152095e+01,-2.0356211424130407e+01,-2.0356211430121665e+01,red,-1.0000000000000000e+00,1.7373126439947063e+02,2.5885887877162270e+02
1008,4.3259014317109342e+02,-8.5127614372152166e+01,-2.0356211424130446e+01,-2.0356211232879151e+01,red,-1.0000000000000000e+00,1.7373126439947063e+02,2.5885887877162281e+02
1009,4.3259014317109347e+02,-8.5127614372152223e+01,-2.0356211424130393e+01,-2.0356211380279536e+01,red,-1.0000000000000000e+00,1.7373126439947063e+02,2.5885887877162287e+02
1010,4.3259014317109359e+02,-8.5127614372152124e+01,-2.0356211424130382e+01,-2.0356211467947379e+01,red,-1.0000000000000000e+00,1.7373126439947072e+02,2.5885887877162287e+02
1011,4.3259014317109359e+02,-8.5127614372152095e+01,-2.0356211424130404e+01,-2.0356211506597266e+01,red,-1.0000000000000000e+00,1.7373126439947075e+02,2.5885887877162281e+02
1012,4.3259014317109359e+02,-8.5127614372152081e+01,-2.0356211424130382e+01,-2.0356211516625354e+01,red,-1.0000000000000000e+00,1.7373126439947075e+02,2.5885887877162281e+02
1013,4.3259014317109364e+02,-8.5127614372152024e+01,-2.0356211424130390e+01,-2.0356211638037212e+01,red,-1.0000000000000000e+00,1.7373126439947080e+02,2.5885887877162281e+02
1014,4.3259014317109370e+02,-8.5127614372151953e+01,-2.0356211424130411e+01,-2.0356211769835785e+01,red,-1.0000000000000000e+00,1.7373126439947089e+02,2.5885887877162281e+02
1015,4.3259014317109381e+02,-8.5127614372152081e+01,-2.0356211424130418e+01,-2.0356211346766077e+01,red,-1.0000000000000000e+00,1.7373126439947086e+02,2.5885887877162293e+02
1016,4.3259014317109393e+02,-8.5127614372151967e+01,-2.0356211424130404e+01,-2.0356211554341701e+01,red,-1.0000000000000000e+00,1.7373126439947097e+02,2.5885887877162293e+02
1017,4.3259014317109398e+02,-8.5127614372152038e+01,-2.0356211424130407e+01,-2.0356211634561181e+01,red,-1.0000000000000000e+00,1.7373126439947097e+02,2.5885887877162304e+02
1018,4.3259014317109416e+02,-8.5127614372151896e+01,-2.0356211424130418e+01,-2.0356211721961177e+01,red,-1.0000000000000000e+00,1.7373126439947112e+02,2.5885887877162304e+02
1019,4.3259014317109433e+02,-8.5127614372152081e+01,-2.0356211424130411e+01,-2.0356211537703633e+01,red,-1.0000000000000000e+00,1.7373126439947112e+02,2.5885887877162321e+02
1020,4.3259014317109438e+02,-8.5127614372152038e+01,-2.0356211424130407e+01,-2.0356211696601225e+01,red,-1.0000000000000000e+00,1.7373126439947117e+02,2.5885887877162321e+02
1021,4.3259014317109444e+02,-8.5127614372151996e+01,-2.0356211424130418e+01,-2.0356211616954557e+01,red,-1.0000000000000000e+00,1.7373126439947123e+02,2.5885887877162321e+02
1022,4.3259014317109444e+02,-8.5127614372151982e+01,-2.0356211424130414e+01,-2.0356211773416749e+01,red,-1.0000000000000000e+00,1.7373126439947123e+02,2.5885887877162321e+02
1023,4.3259014317109444e+02,-8.5127614372151967e+01,-2.0356211424130390e+01,-2.0356211671811867e+01,red,-1.0000000000000000e+00,1.7373126439947123e+02,2.5885887877162321e+02
1024,4.3259014317109455e+02,-8.5127614372152081e+01,-2.0356211424130393e+01,-2.0356211651199249e+01,red,-1.0000000000000000e+00,1.7373126439947123e+02,2.5885887877162332e+02
1025,4.3259014317109467e+02,-8.5127614372151967e+01,-2.0356211424130393e+01,-2.0356211502991062e+01,red,-1.0000000000000000e+00,1.7373126439947134e+02,2.5885887877162332e+02
1026,4.3259014317109472e+02,-8.5127614372152010e+01,-2.0356211424130411e+01,-2.0356211506467151e+01,red,-1.0000000000000000e+00,1.7373126439947134e+02,2.5885887877162338e+02
1027,4.3259014317109472e+02,-8.5127614372152010e+01,-2.0356211424130393e+01,-2.0356211506467151e+01,red,-1.0000000000000000e+00,1.7373126439947134e+02,2.5885887877162338e+02
1028,4.3259014317109484e+02,-8.5127614372152152e+01,-2.0356211424130418e+01,-2.0356211621396927e+01,red,-1.0000000000000000e+00,1.7373126439947134e+02,2.5885887877162349e+02
1029,4.3259014317109489e+02,-8.5127614372152081e+01,-2.0356211424130397e+01,-2.0356211744187238e+01,red,-1.0000000000000000e+00,1.7373126439947140e+02,2.5885887877162349e+02
1030,4.3259014317109495e+02,-8.5127614372152038e+01,-2.0356211424130400e+01,-2.0356211270626080e+01,red,-1.0000000000000000e+00,1.7373126439947146e+02,2.5885887877162349e+02
1031,4.3259014317109495e+02,-8.5127614372152010e+01,-2.0356211424130390e+01,-2.0356211555145126e+01,red,-1.0000000000000000e+00,1.7373126439947146e+02,2.5885887877162349e+02
1032,4.3259014317109506e+02,-8.5127614372152138e+01,-2.0356211424130379e+01,-2.0356211453614595e+01,red,-1.0000000000000000e+00,1.7373126439947146e+02,2.5885887877162361e+02
1033,4.3259014317109512e+02,-8.5127614372152081e+01,-2.0356211424130404e+01,-2.0356211284381676e+01,red,-1.0000000000000000e+00,1.7373126439947151e+02,2.5885887877162361e+02
1034,4.3259014317109512e+02,-8.5127614372152067e+01,-2.0356211424130411e+01,-2.0356211284381676e+01,red,-1.0000000000000000e+00,1.7373126439947151e+02,2.5885887877162361e+02
1035,4.3259014317109518e+02,-8.5127614372152095e+01,-2.0356211424130429e+01,-2.0356211573522376e+01,red,-1.0000000000000000e+00,1.7373126439947154e+02,2.5885887877162361e+02
1036,4.3259014317109524e+02,-8.5127614372152038e+01,-2.0356211424130382e+01,-2.0356211564099841e+01,red,-1.0000000000000000e+00,1.7373126439947160e+02,2.5885887877162361e+02
1037,4.3259014317109529e+02,-8.5127614372152095e+01,-2.0356211424130372e+01,-2.0356211671776908e+01,red,-1.0000000000000000e+00,1.7373126439947160e+02,2.5885887877162372e+02
1038,4.3259014317109541e+02,-8.5127614372152223e+01,-2.0356211424130375e+01,-2.0356211577391935e+01,red,-1.0000000000000000e+00,1.7373126439947160e+02,2.5885887877162384e+02
1039,4.3259014317109552e+02,-8.5127614372152095e+01,-2.0356211424130407e+01,-2.0356211228250903e+01,red,-1.0000000000000000e+00,1.7373126439947171e+02,2.5885887877162384e+02
1040,4.3259014317109552e+02,-8.5127614372152067e+01,-2.0356211424130397e+01,-2.0356211310780100e+01,red,-1.0000000000000000e+00,1.7373126439947174e+02,2.5885887877162378e+02
1041,4.3259014317109552e+02,-8.5127614372152081e+01,-2.0356211424130386e+01,-2.0356211310780100e+01,red,-1.0000000000000000e+00,1.7373126439947171e+02,2.5885887877162378e+02
1042,4.3259014317109552e+02,-8.5127614372152081e+01,-2.0356211424130393e+01,-2.0356211310780100e+01,red,-1.0000000000000000e+00,1.7373126439947171e+02,2.5885887877162378e+02
1043,4.3259014317109552e+02,-8.5127614372152053e+01,-2.0356211424130390e+01,-2.0356211310780100e+01,red,-1.0000000000000000e+00,1.7373126439947174e+02,2.5885887877162378e+02
1044,4.3259014317109563e+02,-8.5127614372152181e+01,-2.0356211424130397e+01,-2.0356211552567618e+01,red,-1.0000000000000000e+00,1.7373126439947174e+02,2.5885887877162389e+02
1045,4.3259014317109575e+02,-8.5127614372152067e+01,-2.0356211424130411e+01,-2.0356211514309042e+01,red,-1.0000000000000000e+00,1.7373126439947185e+02,2.5885887877162389e+02
1046,4.3259014317109575e+02,-8.5127614372152038e+01,-2.0356211424130404e+01,-2.0356211607422711e+01,red,-1.0000000000000000e+00,1.7373126439947185e+02,2.5885887877162389e+02
1047,4.3259014317109580e+02,-8.5127614372152081e+01,-2.0356211424130390e+01,-2.0356211618617170e+01,red,-1.0000000000000000e+00,1.7373126439947185e+02,2.5885887877162395e+02
