epoch,loss,training_stress_relative_l2,learning_rate
1279,4.130969589116123e-07,nan,0.0004
1280,1.25260685919144e-06,0.0013649056199938059,0.0004
1281,1.920683972558537e-06,nan,0.0004
1282,2.377904059534962e-06,nan,0.0004
1283,4.4551638598864817e-07,nan,0.0004
1284,1.6029128975905796e-06,nan,0.0004
1285,5.108677616708182e-06,nan,0.0004
1286,4.814756022352851e-07,nan,0.0004
1287,3.03509820667016e-07,nan,0.0004
1288,2.7458850642805948e-06,nan,0.0004
1289,1.2653442040657495e-06,nan,0.0004
1290,3.378991148447649e-07,nan,0.0004
1291,5.529980377879703e-06,nan,0.0004
1292,1.4157573778666794e-06,nan,0.0004
1293,3.8762864352082503e-07,nan,0.0004
1294,3.047225934298897e-07,nan,0.0004
1295,3.474984824665457e-07,nan,0.0004
1296,4.841732656283663e-06,nan,0.0004
1297,1.2251248135810414e-06,nan,0.0004
1298,3.8634319065733037e-07,nan,0.0004
1299,1.4828935819524404e-06,nan,0.0004
1300,1.2119092513397913e-06,0.0018698553321883082,0.0004
1301,1.247203109052727e-06,nan,0.0004
1302,1.9006697205744179e-06,nan,0.0004
1303,1.2289961167274062e-06,nan,0.0004
1304,2.361122814894164e-06,nan,0.0004
1305,7.526858464896375e-07,nan,0.0004
1306,2.7293364408049256e-06,nan,0.0004
1307,9.72077215364051e-07,nan,0.0004
1308,2.21705049288748e-06,nan,0.0004
1309,9.569523942647922e-07,nan,0.0004
1310,1.2765874944138719e-06,nan,0.0004
1311,2.890522464608862e-06,nan,0.0004
1312,4.891023426925703e-07,nan,0.0004
1313,3.4616604188563037e-06,nan,0.0004
1314,1.2427457765743047e-06,nan,0.0004
1315,4.2943942078097653e-07,nan,0.0004
1316,2.1805319500311236e-06,nan,0.0004
1317,1.1098502728533209e-06,nan,0.0004
1318,2.1697453576052794e-06,nan,0.0004
1319,9.79187385989159e-07,nan,0.0004
1320,1.574418958069954e-06,0.00216181599535048,0.0004
1321,2.1903516127437157e-06,nan,0.0004
1322,1.0075361326808316e-06,nan,0.0004
1323,1.455172311866422e-06,nan,0.0004
1324,2.9990372712307832e-06,nan,0.0004
1325,9.053754318436539e-07,nan,0.0004
1326,5.665121105064625e-07,nan,0.0004
1327,4.16466561200987e-06,nan,0.0004
1328,8.143180781206427e-07,nan,0.0004
1329,1.1172983244444335e-06,nan,0.0004
1330,3.979495899228722e-07,nan,0.0004
1331,4.717489325137784e-06,nan,0.0004
1332,6.85085215881945e-07,nan,0.0004
1333,3.5016455881389074e-07,nan,0.0004
1334,1.8204999542427281e-06,nan,0.0004
1335,2.5047263039612987e-06,nan,0.0004
1336,1.3354634844560038e-06,nan,0.0004
1337,3.5267392153973223e-07,nan,0.0004
1338,2.436813187711306e-06,nan,0.0004
1339,5.464644339604598e-06,nan,0.0004
1340,4.1118083884241596e-07,0.00048651653924025595,0.0004
1341,3.6750868067277526e-07,nan,0.0004
1342,6.927820442746856e-07,nan,0.0004
1343,4.96933437345972e-07,nan,0.0004
1344,2.01590329509229e-06,nan,0.0004
1345,1.8242403264686665e-06,nan,0.0004
1346,4.084987268613447e-07,nan,0.0004
1347,4.093097312871005e-06,nan,0.0004
1348,4.794280880770641e-07,nan,0.0004
1349,1.2042827056238483e-06,nan,0.0004
1350,1.2499144274982057e-06,nan,0.0004
1351,1.0356044392075866e-06,nan,0.0004
1352,3.819602438978917e-06,nan,0.0004
1353,1.6851829377207683e-06,nan,0.0004
1354,4.69027181932486e-07,nan,0.0004
1355,1.6932303173723118e-06,nan,0.0004
1356,4.721751278364334e-07,nan,0.0004
1357,4.1335721566274175e-06,nan,0.0004
1358,1.118443139847403e-06,nan,0.0004
1359,3.569756767387002e-07,nan,0.0004
1360,2.608327512824097e-07,0.0004554878978524357,0.0004
1361,4.066126669604947e-06,nan,0.0004
1362,2.295614036837732e-06,nan,0.0004
1363,1.2248236834643144e-06,nan,0.0004
1364,6.916999587423966e-07,nan,0.0004
1365,4.210178882725881e-07,nan,0.0004
1366,1.995628327609598e-06,nan,0.0004
1367,7.778158840631443e-07,nan,0.0004
1368,2.795283676362117e-06,nan,0.0004
1369,7.326728692718192e-07,nan,0.0004
1370,8.902324371665263e-07,nan,0.0004
1371,4.011244540278211e-06,nan,0.0004
1372,5.45413278721888e-07,nan,0.0004
1373,3.0096068965374593e-07,nan,0.0004
1374,2.7585988665055928e-06,nan,0.0004
1375,7.630920995998841e-07,nan,0.0004
1376,9.398595503179658e-07,nan,0.0004
1377,3.3650983326609733e-06,nan,0.0004
1378,5.579052079248733e-07,nan,0.0004
1379,1.1195888431656285e-06,nan,0.0004
1380,2.1132848175924394e-06,0.0009797395905479789,0.0004
1381,5.018280504558519e-07,nan,0.0004
1382,3.4172541358269947e-06,nan,0.0004
1383,1.2347685564388182e-06,nan,0.0004
1384,4.4438175134726203e-07,nan,0.0004
1385,1.7221641986385226e-06,nan,0.0004
1386,1.1821734747004317e-06,nan,0.0004
1387,2.2759676923029744e-06,nan,0.0004
1388,1.596592515743059e-06,nan,0.0004
1389,8.352614199962032e-07,nan,0.0004
1390,1.2983444877237262e-06,nan,0.0004
1391,2.0974576407887206e-06,nan,0.0004
1392,1.4977353459842022e-06,nan,0.0004
1393,6.477660892616971e-07,nan,0.0004
1394,2.9425724505927064e-06,nan,0.0004
1395,5.275841851294495e-07,nan,0.0004
1396,1.5512924994288402e-06,nan,0.0004
1397,2.6144143882228726e-06,nan,0.0004
1398,1.0723771679379382e-06,nan,0.0004
1399,4.5812952167681135e-07,nan,0.0004
1400,3.623845509958267e-06,0.0013830943498760462,0.0004
1401,1.1734474667348507e-06,nan,0.0004
1402,4.628449464352916e-07,nan,0.0004
1403,2.112611455189566e-06,nan,0.0004
1404,5.972513471769398e-07,nan,0.0004
1405,1.5864287534997047e-06,nan,0.0004
1406,1.5747896766369095e-06,nan,0.0004
1407,9.739918490831095e-07,nan,0.0004
1408,4.681173518545418e-06,nan,0.0004
1409,1.3601044296744174e-06,nan,0.0004
1410,2.7482841470895503e-07,nan,0.0004
1411,2.793316782488007e-07,nan,0.0004
1412,1.2503599230563445e-06,nan,0.0004
1413,3.0482742343135924e-06,nan,0.0004
1414,4.789227837683804e-07,nan,0.0004
1415,2.8894457039364676e-07,nan,0.0004
1416,5.342591282231768e-06,nan,0.0004
1417,1.7237378992157809e-06,nan,0.0004
1418,2.72607710759008e-07,nan,0.0004
1419,2.3790587883249153e-07,nan,0.0004
1420,7.865866641159974e-07,0.0018066137563437223,0.0004
1421,1.1793661435098734e-06,nan,0.0004
1422,2.067554079219378e-06,nan,0.0004
1423,2.868485360615388e-06,nan,0.0004
1424,4.796585002437766e-07,nan,0.0004
1425,1.2124589682537557e-06,nan,0.0004
1426,1.1829417071904e-06,nan,0.0004
1427,1.1798152612569808e-06,nan,0.0004
1428,1.9643783759790864e-06,nan,0.0004
1429,1.6261154316739354e-06,nan,0.0004
1430,6.027139439387005e-07,nan,0.0004
1431,4.691762487457001e-06,nan,0.0004
1432,2.509140100696809e-06,nan,0.0004
1433,3.121864590706604e-07,nan,0.0004
1434,2.0493695326759162e-07,nan,0.0004
1435,2.401560703059726e-07,nan,0.0004
1436,3.476401336347071e-06,nan,0.0004
1437,3.268892525225224e-06,nan,0.0004
1438,4.1247095655055295e-07,nan,0.0004
1439,3.084392745820339e-07,nan,0.0004
1440,7.555658093586452e-07,0.0004672948853112757,0.0004
1441,3.931545680618203e-07,nan,0.0004
1442,2.529819110148108e-06,nan,0.0004
1443,7.083617790444636e-07,nan,0.0004
1444,2.9664910180650218e-06,nan,0.0004
1445,3.384298923736895e-07,nan,0.0004
1446,7.560830660488001e-07,nan,0.0004
1447,1.9807021911017527e-06,nan,0.0004
1448,1.5219229554632975e-06,nan,0.0004
1449,1.7300203507130828e-06,nan,0.0004
1450,2.4409568534675026e-06,nan,0.0004
1451,3.0482230889211443e-07,nan,0.0004
1452,3.183274988790193e-07,nan,0.0004
1453,4.52173692885346e-06,nan,0.0004
1454,9.154774273964803e-07,nan,0.0004
1455,2.5562051083246235e-07,nan,0.0004
1456,2.6471595680909053e-07,nan,0.0004
1457,4.248439937428985e-06,nan,0.0004
1458,4.765987600623905e-07,nan,0.0004
1459,5.058232664657259e-07,nan,0.0004
1460,1.315757715390107e-06,0.001261764788068831,0.0004
1461,9.59493232981172e-07,nan,0.0004
1462,2.6288974187014836e-06,nan,0.0004
1463,7.231507481719746e-07,nan,0.0004
1464,4.914258784925483e-07,nan,0.0004
1465,4.509258312063375e-06,nan,0.0004
1466,4.612403572494899e-07,nan,0.0004
1467,5.564088886095069e-07,nan,0.0004
1468,6.440941396695726e-07,nan,0.0004
1469,3.791692921384782e-06,nan,0.0004
1470,1.4572767573402718e-06,nan,0.0004
1471,3.788331023694506e-07,nan,0.0004
1472,1.9965890392844207e-07,nan,0.0004
1473,2.1558569334990387e-06,nan,0.0004
1474,4.431488961203016e-06,nan,0.0004
1475,4.2997570738457904e-07,nan,0.0004
1476,1.9487754238306714e-07,nan,0.0004
1477,2.2922975675656846e-07,nan,0.0004
1478,2.1650444752881243e-06,nan,0.0004
1479,1.2487037574155018e-06,nan,0.0004
1480,6.076357787302792e-07,0.0005365395918488503,0.0004
1481,3.7919942251897332e-06,nan,0.0004
1482,1.239617942187747e-06,nan,0.0004
1483,6.364274098671187e-07,nan,0.0004
1484,7.111071151181628e-07,nan,0.0004
1485,2.2917163857140688e-07,nan,0.0004
1486,5.5835756174676335e-06,nan,0.0004
1487,9.134413619238801e-07,nan,0.0004
1488,4.186871038840494e-07,nan,0.0004
1489,1.394435005126811e-06,nan,0.0004
1490,3.168717294480909e-07,nan,0.0004
1491,4.419435913194792e-07,nan,0.0004
1492,3.0012942097022865e-06,nan,0.0004
1493,4.3348864014408013e-07,nan,0.0004
1494,3.562789364271642e-07,nan,0.0004
1495,1.7821833803618911e-06,nan,0.0004
1496,7.008716914293069e-06,nan,0.0004
1497,5.747427970256332e-07,nan,0.0004
1498,1.8613756672628505e-07,nan,0.0004
1499,1.6608278170022257e-07,nan,0.0004
1500,2.707271336164383e-07,0.0004375989083200693,0.0004
1501,1.4447560732622623e-06,nan,0.0004
1502,1.4071262899893487e-06,nan,0.0004
1503,7.697975071870907e-07,nan,0.0004
1504,1.4762887556369403e-06,nan,0.0004
1505,1.2774754349333374e-06,nan,0.0004
1506,1.1425146529594106e-06,nan,0.0004
1507,1.9245491508265197e-06,nan,0.0004
1508,1.3784785216507266e-06,nan,0.0004
1509,5.520775822013228e-07,nan,0.0004
1510,4.959232585280107e-06,nan,0.0004
1511,5.284850580530339e-07,nan,0.0004
1512,1.9416792440551944e-07,nan,0.0004
1513,2.49676279782694e-07,nan,0.0004
1514,1.9857678039527485e-06,nan,0.0004
1515,2.677953895508162e-06,nan,0.0004
1516,1.4000443558062316e-06,nan,0.0004
1517,2.952506066464964e-07,nan,0.0004
1518,2.1318539493390913e-07,nan,0.0004
1519,4.303061410205879e-06,nan,0.0004
1520,1.770795345616231e-06,0.0007917984621599317,0.0004
1521,3.2252894491783214e-07,nan,0.0004
1522,3.2043634655986316e-07,nan,0.0004
1523,2.768177081533294e-06,nan,0.0004
1524,5.948587397807825e-07,nan,0.0004
1525,2.2518271586485988e-07,nan,0.0004
1526,2.147209284186357e-06,nan,0.0004
1527,5.954947560574645e-07,nan,0.0004
1528,2.3482143997507927e-06,nan,0.0004
1529,4.3179350044468904e-07,nan,0.0004
1530,2.693343131138843e-06,nan,0.0004
1531,8.262687253414292e-07,nan,0.0004
1532,4.406721287792876e-07,nan,0.0004
1533,1.7861856728510854e-06,nan,0.0004
1534,1.877996857678631e-06,nan,0.0004
1535,9.566314184262915e-07,nan,0.0004
1536,1.1217371991278924e-06,nan,0.0004
1537,2.9218241405925695e-06,nan,0.0004
1538,5.637771862523179e-07,nan,0.0004
1539,2.823151429833228e-07,nan,0.0004
1540,2.1166190099056286e-06,0.0019857401493936777,0.0004
1541,1.1562468408236008e-06,nan,0.0004
1542,1.4758489349467844e-06,nan,0.0004
1543,1.4234759572883814e-06,nan,0.0004
1544,5.560819678967837e-07,nan,0.0004
1545,1.9509630349106104e-06,nan,0.0004
1546,9.325171011672259e-07,nan,0.0004
1547,1.061801015111996e-06,nan,0.0004
1548,3.1900232910528657e-06,nan,0.0004
1549,3.8480654146261024e-07,nan,0.0004
1550,2.579776831992233e-07,nan,0.0004
1551,2.9954991263097057e-06,nan,0.0004
1552,1.1107669456157087e-06,nan,0.0004
1553,4.0724861376188697e-07,nan,0.0004
1554,2.1696841672438595e-06,nan,0.0004
1555,3.315666460863482e-06,nan,0.0004
1556,4.095806165996355e-07,nan,0.0004
1557,1.8472463618005955e-07,nan,0.0004
1558,1.160991685735637e-06,nan,0.0004
1559,3.398157370834606e-06,nan,0.0004
1560,1.441828190338499e-06,0.0008188427309505641,0.0004
1561,3.0960249093654797e-07,nan,0.0004
1562,1.7259269003278423e-07,nan,0.0004
1563,5.178939659344906e-07,nan,0.0004
1564,2.799378124665155e-06,nan,0.0004
1565,7.097339149637534e-07,nan,0.0004
1566,1.0670485363772496e-06,nan,0.0004
1567,1.544793801881665e-06,nan,0.0004
1568,2.0648902545030135e-07,nan,0.0004
1569,5.0708773768646e-06,nan,0.0004
1570,1.022775678536534e-06,nan,0.0004
1571,4.5019897735680087e-07,nan,0.0004
1572,2.9631184169695056e-07,nan,0.0004
1573,6.601950638519661e-07,nan,0.0004
1574,1.2194426491136997e-06,nan,0.0004
1575,2.4999883534191113e-06,nan,0.0004
1576,3.2216052008809333e-07,nan,0.0004
1577,2.442728696518383e-06,nan,0.0004
1578,5.504232918669745e-07,nan,0.0004
1579,1.2435206539546723e-06,nan,0.0004
1580,1.7460913694675482e-06,0.0019325715256854892,0.0004
1581,1.515740035213437e-06,nan,0.0004
1582,3.496404461758276e-07,nan,0.0004
1583,2.4220983092433286e-06,nan,0.0004
1584,8.524496129885611e-07,nan,0.0004
1585,6.248089634810741e-07,nan,0.0004
1586,1.8259034454280886e-06,nan,0.0004
1587,8.465372089900754e-07,nan,0.0004
1588,2.6457385657792017e-06,nan,0.0004
1589,7.325332039390222e-07,nan,0.0004
1590,2.516745796457245e-07,nan,0.0004
1591,3.31039498746577e-06,nan,0.0004
1592,1.4327743279544073e-06,nan,0.0004
1593,3.238368072465568e-07,nan,0.0004
1594,7.966762651718724e-07,nan,0.0004
1595,7.842652873132802e-07,nan,0.0004
1596,2.4796389663219153e-06,nan,0.0004
1597,7.756838979528563e-07,nan,0.0004
1598,8.121043964382368e-07,nan,0.0004
1599,3.6706469041258024e-07,nan,0.0004
1600,5.777188604312229e-06,0.0020003733225166798,0.0004
1601,1.1615750960598032e-06,nan,0.0004
1602,2.5815134458079463e-07,nan,0.0004
1603,1.7301903041142293e-07,nan,0.0004
1604,5.039848197704352e-07,nan,0.0004
1605,2.6351380250212565e-06,nan,0.0004
1606,4.4705592051320345e-07,nan,0.0004
1607,6.703968096046621e-07,nan,0.0004
1608,1.7221672187083136e-06,nan,0.0004
1609,3.536207975264039e-06,nan,0.0004
1610,3.511564617358292e-07,nan,0.0004
1611,1.943241948588871e-07,nan,0.0004
1612,6.655733139277126e-07,nan,0.0004
1613,2.1418591773925543e-06,nan,0.0004
1614,4.991237211192533e-07,nan,0.0004
1615,2.0493973880564696e-06,nan,0.0004
1616,4.22574371609867e-07,nan,0.0004
1617,3.039117832191483e-06,nan,0.0004
1618,1.4352478235356035e-06,nan,0.0004
1619,4.0974633358709305e-07,nan,0.0004
1620,4.2698783044283185e-07,0.0004661473794840276,0.0004
1621,2.6440431171253024e-07,nan,0.0004
1622,6.264889996735427e-06,nan,0.0004
1623,8.10691304835658e-07,nan,0.0004
1624,2.2224294977175103e-07,nan,0.0004
1625,1.52376946023954e-07,nan,0.0004
1626,2.178386498346501e-07,nan,0.0004
1627,3.417666842206354e-07,nan,0.0004
1628,5.463617640089069e-06,nan,0.0004
1629,5.989722037864137e-07,nan,0.0004
1630,2.039053641653852e-07,nan,0.0004
1631,1.9864255728373758e-07,nan,0.0004
1632,2.2140621585667424e-06,nan,0.0004
1633,3.8126653176159717e-07,nan,0.0004
1634,2.7475064343805034e-07,nan,0.0004
1635,4.155745010073723e-06,nan,0.0004
1636,1.8171208719448057e-06,nan,0.0004
1637,2.577756132664204e-07,nan,0.0004
1638,1.4880378871482578e-07,nan,0.0004
1639,1.418920030426273e-06,nan,0.0004
1640,7.630766318740186e-07,0.0010020079789683223,0.0004
1641,2.466792715773004e-06,nan,0.0004
1642,5.026257420476449e-07,nan,0.0004
1643,3.490843643779347e-07,nan,0.0004
1644,2.7436687656956095e-06,nan,0.0004
1645,3.7940519137936023e-07,nan,0.0004
1646,3.6261918662856056e-07,nan,0.0004
1647,2.825134608294185e-06,nan,0.0004
1648,2.5935917438733603e-06,nan,0.0004
1649,3.2025761927174985e-07,nan,0.0004
1650,3.0603406268407224e-07,nan,0.0004
1651,1.555613512967587e-06,nan,0.0004
1652,1.8959171139040673e-06,nan,0.0004
1653,2.4935820980081864e-07,nan,0.0004
1654,9.559269847790752e-07,nan,0.0004
1655,2.5732650088785804e-06,nan,0.0004
1656,3.6229230907472944e-07,nan,0.0004
1657,1.996073572635632e-06,nan,0.0004
1658,5.530994742373339e-07,nan,0.0004
1659,2.1894899259888444e-07,nan,0.0004
1660,5.235633843178086e-06,0.001272123889066279,0.0004
1661,7.462947966932578e-07,nan,0.0004
1662,1.9169389249613973e-07,nan,0.0004
1663,6.292981161685155e-07,nan,0.0004
1664,1.300181308065644e-06,nan,0.0004
1665,7.590543694496537e-07,nan,0.0004
1666,1.742013684709794e-06,nan,0.0004
1667,7.424309937202148e-07,nan,0.0004
1668,3.959209519903366e-07,nan,0.0004
1669,4.938803357390498e-06,nan,0.0004
1670,4.1836340535105086e-07,nan,0.0004
1671,2.0612818553268477e-07,nan,0.0004
1672,4.5806803551908227e-07,nan,0.0004
1673,1.1062157283361187e-06,nan,0.0004
1674,1.798024184848954e-06,nan,0.0004
1675,8.665430355163321e-07,nan,0.0004
1676,2.2922434768420148e-07,nan,0.0004
1677,3.835712456529345e-06,nan,0.0004
1678,7.102126465531034e-07,nan,0.0004
1679,2.9957244020419305e-07,nan,0.0004
1680,1.1812544671472466e-06,0.0005957067478448153,0.0004
1681,6.029005971994492e-07,nan,0.0004
1682,2.6086127625738435e-06,nan,0.0004
1683,2.974281606519206e-07,nan,0.0004
1684,9.264428076381524e-07,nan,0.0004
1685,3.1403580559678326e-06,nan,0.0004
1686,6.970442264538953e-07,nan,0.0004
1687,1.7888339329972411e-07,nan,0.0004
1688,3.3600836430920297e-07,nan,0.0004
1689,4.014334980116406e-06,nan,0.0004
1690,1.0599726581235532e-06,nan,0.0004
1691,3.1753759799357795e-07,nan,0.0004
1692,6.84629511140513e-07,nan,0.0004
1693,1.4631629733651575e-06,nan,0.0004
1694,4.099679734458227e-07,nan,0.0004
1695,2.717416451661039e-06,nan,0.0004
1696,2.6939804711303253e-06,nan,0.0004
1697,2.494296746101975e-07,nan,0.0004
1698,1.7818811302192814e-07,nan,0.0004
1699,8.501740193491127e-07,nan,0.0004
1700,1.7901630816073453e-06,0.0028904438950121403,0.0004
1701,2.0379319115212033e-06,nan,0.0004
1702,2.5913218829979695e-07,nan,0.0004
1703,3.698403650821126e-07,nan,0.0004
1704,1.873699082571639e-06,nan,0.0004
1705,2.4637060023367127e-06,nan,0.0004
1706,3.2164410341735036e-07,nan,0.0004
1707,1.6700054606678383e-07,nan,0.0004
1708,2.82431309667825e-06,nan,0.0004
1709,6.585560854504095e-07,nan,0.0004
1710,1.966106240118919e-07,nan,0.0004
1711,8.791670877725563e-07,nan,0.0004
1712,6.708828819425973e-06,nan,0.0004
1713,4.325134165549537e-07,nan,0.0004
1714,1.5791599507877065e-07,nan,0.0004
1715,1.4624938021117688e-07,nan,0.0004
1716,1.4487029307861964e-07,nan,0.0004
1717,2.6873753258600858e-06,nan,0.0004
1718,9.18218676007301e-07,nan,0.0004
1719,3.165158512240817e-07,nan,0.0004
1720,3.2945347546349996e-07,0.0005769013077951968,0.0004
1721,1.0795946336741138e-06,nan,0.0004
1722,2.8548860526640325e-06,nan,0.0004
1723,4.073384289953268e-07,nan,0.0004
1724,1.070413972044022e-06,nan,0.0004
1725,6.83879159063744e-07,nan,0.0004
1726,8.229911906533339e-07,nan,0.0004
1727,3.1897818281044642e-06,nan,0.0004
1728,9.025792240680419e-07,nan,0.0004
1729,2.0268384725307409e-07,nan,0.0004
1730,6.764840273797711e-07,nan,0.0004
1731,3.14557354807187e-06,nan,0.0004
1732,5.007566799080181e-07,nan,0.0004
1733,2.0249470735591415e-07,nan,0.0004
1734,6.890377103782494e-07,nan,0.0004
1735,3.690187472531963e-06,nan,0.0004
1736,7.732094128751097e-07,nan,0.0004
1737,2.166665048527513e-07,nan,0.0004
1738,2.1198424480804467e-07,nan,0.0004
1739,2.0372154791756557e-06,nan,0.0004
1740,1.8199763821434722e-06,0.0020031004678457975,0.0004
1741,8.967063262456644e-07,nan,0.0004
1742,2.1568479269262752e-07,nan,0.0004
1743,4.080266806896462e-06,nan,0.0004
1744,1.349214253275898e-06,nan,0.0004
1745,1.843929940424392e-07,nan,0.0004
1746,1.1998499326603418e-07,nan,0.0004
1747,2.6902991807960293e-07,nan,0.0004
1748,2.00982617570844e-06,nan,0.0004
1749,5.97676465948401e-07,nan,0.0004
1750,1.7557701910306975e-06,nan,0.0004
1751,1.0061452668550273e-06,nan,0.0004
1752,3.63893493445007e-07,nan,0.0004
1753,3.4809076404834976e-06,nan,0.0004
1754,9.429668089658797e-07,nan,0.0004
1755,2.7323221045376327e-07,nan,0.0004
1756,1.9096658989939087e-06,nan,0.0004
1757,5.112518892844862e-07,nan,0.0004
1758,5.630598033584883e-07,nan,0.0004
1759,1.7419547138733496e-06,nan,0.0004
1760,7.534314897733802e-07,0.00040902415639720857,0.0004
1761,5.551914483703513e-07,nan,0.0004
1762,1.1965750590863738e-06,nan,0.0004
1763,4.228837474960932e-06,nan,0.0004
1764,3.96644885561862e-07,nan,0.0004
1765,1.6994947658220014e-07,nan,0.0004
1766,2.2256685962542245e-07,nan,0.0004
1767,1.1098879537240901e-06,nan,0.0004
1768,1.942408817757058e-06,nan,0.0004
1769,5.6219930084151e-07,nan,0.0004
1770,1.6802058195463797e-06,nan,0.0004
1771,4.3445459246632474e-07,nan,0.0004
1772,1.0337762180117554e-06,nan,0.0004
1773,2.829467647373989e-06,nan,0.0004
1774,4.339268334282072e-07,nan,0.0004
1775,3.441840900845987e-07,nan,0.0004
1776,8.615199331213969e-07,nan,0.0004
1777,3.6178183022541446e-06,nan,0.0004
1778,5.005775226099676e-07,nan,0.0004
1779,3.2665252757834863e-07,nan,0.0004
1780,1.2134604335019336e-06,0.0009126578224822879,0.0004
1781,1.008017369591235e-06,nan,0.0004
1782,1.2389783137223276e-06,nan,0.0004
1783,4.715277302441084e-07,nan,0.0004
1784,2.429321384582821e-06,nan,0.0004
1785,1.5629338505547181e-06,nan,0.0004
1786,1.6414650090197297e-07,nan,0.0004
1787,2.0256306261975018e-07,nan,0.0004
1788,3.460922736546005e-06,nan,0.0004
1789,9.36201584733209e-07,nan,0.0004
1790,2.0958321142769717e-07,nan,0.0004
1791,5.372122881521204e-07,nan,0.0004
1792,2.865281999220315e-06,nan,0.0004
1793,3.002023058124231e-07,nan,0.0004
1794,1.3003997641665896e-07,nan,0.0004
1795,1.8094384975702943e-06,nan,0.0004
1796,3.649413399755388e-06,nan,0.0004
1797,3.494435247830552e-07,nan,0.0004
1798,1.5784206284395084e-07,nan,0.0004
1799,3.0584822733696154e-07,nan,0.0004
1800,2.132383355257372e-06,0.0006287371506914496,0.0004
1801,7.533333182942038e-07,nan,0.0004
1802,7.243237631739787e-07,nan,0.0004
1803,1.0123598588894243e-06,nan,0.0004
1804,1.2417398238540045e-06,nan,0.0004
1805,1.2830077512009868e-06,nan,0.0004
1806,3.114067286834075e-07,nan,0.0004
1807,2.935191694767262e-06,nan,0.0004
1808,4.5563932518335707e-07,nan,0.0004
1809,1.9113312085302688e-07,nan,0.0004
1810,3.0933075870970477e-06,nan,0.0004
1811,3.9298580205653436e-07,nan,0.0004
1812,7.784293640295598e-07,nan,0.0004
1813,3.6737946373932573e-07,nan,0.0004
1814,3.3780633101640788e-06,nan,0.0004
1815,8.621470486660756e-07,nan,0.0004
1816,2.0038585572761063e-07,nan,0.0004
1817,1.4577774483844527e-07,nan,0.0004
1818,2.112114793712189e-06,nan,0.0004
1819,1.1904044043831163e-06,nan,0.0004
1820,5.00757898357228e-07,0.0005317034083418548,0.0004
1821,6.676001907669194e-07,nan,0.0004
1822,2.6259938063385897e-06,nan,0.0004
1823,4.6714942117078965e-07,nan,0.0004
1824,3.8713894404643857e-07,nan,0.0004
1825,1.9200243531048288e-06,nan,0.0004
1826,6.440373957266948e-07,nan,0.0004
1827,1.7007512048571193e-06,nan,0.0004
1828,3.8000409785110135e-07,nan,0.0004
1829,3.887786285169433e-07,nan,0.0004
1830,2.7073834555974627e-06,nan,0.0004
1831,4.179154774209127e-06,nan,0.0004
1832,3.833476019584244e-07,nan,0.0004
1833,1.5524091273383184e-07,nan,0.0004
1834,3.355694473241413e-07,nan,0.0004
1835,1.2240012728802362e-06,nan,0.0004
1836,3.4372656056415574e-07,nan,0.0004
1837,1.317722628165804e-06,nan,0.0004
1838,1.1231644894796436e-06,nan,0.0004
1839,6.651852907503376e-07,nan,0.0004
1840,3.9905284726021114e-07,0.0005311344284564257,0.0004
1841,4.622871137548322e-06,nan,0.0004
1842,6.91441241711059e-07,nan,0.0004
1843,1.8873719259065385e-07,nan,0.0004
1844,5.592416311767718e-07,nan,0.0004
1845,5.335070488433336e-07,nan,0.0004
1846,2.1718107990198878e-07,nan,0.0004
1847,3.98843186730944e-06,nan,0.0004
1848,7.276691631145864e-07,nan,0.0004
1849,2.9128956879486835e-07,nan,0.0004
1850,4.964744535813965e-07,nan,0.0004
1851,8.371317408491281e-07,nan,0.0004
1852,4.908425660653814e-07,nan,0.0004
1853,1.7931628582977687e-06,nan,0.0004
1854,2.1130706458010266e-06,nan,0.0004
1855,2.463494684295458e-07,nan,0.0004
1856,1.957253509224891e-06,nan,0.0004
1857,1.8741332662894248e-06,nan,0.0004
1858,2.001474236387232e-07,nan,0.0004
1859,1.2621031107460955e-07,nan,0.0004
1860,1.1484820319125262e-06,0.0016168957808986306,0.0004
1861,2.3433187308270405e-06,nan,0.0004
1862,2.798266602136816e-07,nan,0.0004
1863,9.315471703319889e-07,nan,0.0004
1864,5.230303788426614e-07,nan,0.0004
1865,1.8540311228005319e-06,nan,0.0004
1866,1.708251128699582e-06,nan,0.0004
1867,4.7390424042616896e-07,nan,0.0004
1868,3.949279932545256e-07,nan,0.0004
1869,1.0699199269428963e-06,nan,0.0004
1870,4.391406693887095e-06,nan,0.0004
1871,4.548824971674616e-07,nan,0.0004
1872,1.3989554916962436e-07,nan,0.0004
1873,6.420955369048055e-07,nan,0.0004
1874,7.385723219183799e-07,nan,0.0004
1875,7.528235633563545e-07,nan,0.0004
1876,1.7346918818256434e-06,nan,0.0004
1877,5.003557374847231e-07,nan,0.0004
1878,3.615377605851959e-07,nan,0.0004
1879,3.5612438938204393e-06,nan,0.0004
1880,6.220057802811088e-07,0.0005451666656881571,0.0004
1881,1.7034289172628364e-07,nan,0.0004
1882,9.529655105527329e-07,nan,0.0004
1883,3.1323088478529826e-07,nan,0.0004
1884,3.5252809374873727e-06,nan,0.0004
1885,5.085721339368218e-07,nan,0.0004
1886,1.5307678088068619e-07,nan,0.0004
1887,3.2336604373607836e-07,nan,0.0004
1888,1.4496828607998733e-06,nan,0.0004
1889,2.1098183390643464e-06,nan,0.0004
1890,3.8908189605148503e-07,nan,0.0004
