Total batches: 225
Batch info (theta, phi, mode, E1, E2):
Batch 64: theta=100.00, phi=75.00, mode=unload_same_dir_alpha=0.589, E1=[0.0025881904510252074, 0.0025488700224417875, 0.009512512425641977], E2=[0.001523945852934527, 0.0015007936911407241, 0.005601038307016017]
Batch 65: theta=100.00, phi=100.00, mode=random_direction_theta2=320.4_phi2=357.7, E1=[-0.001736481776669303, -0.0017101007166283432, 0.009698463103929541], E2=[0.00999183326005107, -0.006370809971856013, 0.00025763220284533156]
Batch 66: theta=100.00, phi=125.00, mode=random_direction_theta2=196.2_phi2=162.5, E1=[-0.005735764363510461, -0.005648625214636235, 0.008067072841115987], E2=[-0.009534618546210774, 0.0026671010947876554, -0.0008434185690780941]
Batch 67: theta=100.00, phi=150.00, mode=random_direction_theta2=350.4_phi2=213.6, E1=[-0.008660254037844387, -0.008528685319524432, 0.00492403876506104], E2=[-0.008326499429824339, 0.0013921354473427764, 0.0009259162932351007]
Batch 68: theta=100.00, phi=175.00, mode=extra_load_same_dir_beta=1.262, E1=[-0.009961946980917456, -0.00981060262190407, 0.0008583165117743132], E2=[-0.012567467779581993, -0.012376539705063467, 0.0010828069178715365]
Batch 69: theta=100.00, phi=200.00, mode=random_direction_theta2=77.6_phi2=264.6, E1=[-0.009396926207859084, -0.009254165783983234, -0.003368240888334651], E2=[-0.0009445116973468584, -0.0009225783255314695, -0.009724113926948354]
Batch 70: theta=100.00, phi=225.00, mode=extra_load_same_dir_beta=1.501, E1=[-0.007071067811865477, -0.006963642403200191, -0.0069636424032001884], E2=[-0.010612267759142322, -0.01045104356624485, -0.010451043566244846]
Batch 71: theta=100.00, phi=250.00, mode=random_direction_theta2=252.5_phi2=224.2, E1=[-0.0034202014332566856, -0.00336824088833465, -0.009254165783983234], E2=[-0.007169158254724104, 0.006836893699021708, 0.006648489048772631]
Batch 72: theta=100.00, phi=275.00, mode=extra_load_same_dir_beta=1.520, E1=[0.0008715574274765789, 0.0008583165117743101, -0.00981060262190407], E2=[0.001325001608030412, 0.0013048718563419925, -0.014914753566390309]
Batch 73: theta=100.00, phi=300.00, mode=rotate_phi_delta=-83.3, E1=[0.005000000000000001, 0.004924038765061041, -0.008528685319524432], E2=[-0.008014529923519555, -0.007892771205430396, -0.005889719325912248]
Batch 74: theta=100.00, phi=325.00, mode=extra_load_same_dir_beta=1.465, E1=[0.008191520442889916, 0.008067072841115986, -0.0056486252146362385], E2=[0.012003533733380376, 0.011821173084176568, -0.008277274504022164]
Batch 75: theta=100.00, phi=350.00, mode=extra_load_same_dir_beta=1.272, E1=[0.00984807753012208, 0.009698463103929541, -0.001710100716628344], E2=[0.012528807795359899, 0.01233846705287022, -0.002175604642003478]
Batch 76: theta=125.00, phi=0.00, mode=rotate_phi_delta=-45.1, E1=[0.01, 0.008191520442889916, 0.0], E2=[0.007053194957172838, 0.0057776390679369375, -0.005806883326443904]
Batch 77: theta=125.00, phi=25.00, mode=rotate_phi_delta=-45.2, E1=[0.0090630778703665, 0.00742403876506104, 0.003461886130587541], E2=[0.009382304311848564, 0.007685533757192171, -0.0028343567230225282]
